Z,A,E,Theta,omega,cross_section,E_omega,cos_Theta,E_ela,E_inela
2,4,0.3,90.0,0.195,127.325,0.06299999999999999,6.123233995736766e-17,0.07260582298700353,0.3288032624216462
2,4,0.3,90.0,0.205,138.95,0.05700000000000001,6.123233995736766e-17,0.07260582298700353,0.3288032624216462
2,4,0.3,90.0,0.215,153.25,0.051,6.123233995736766e-17,0.07260582298700353,0.3288032624216462
2,4,0.3,90.0,0.225,194.45,0.044999999999999984,6.123233995736766e-17,0.07260582298700353,0.3288032624216462
2,4,0.3,90.0,0.235,220.175,0.03900000000000001,6.123233995736766e-17,0.07260582298700353,0.3288032624216462
2,4,0.3,145.0,0.045,0.14985,0.2783302627762157,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.055,2.5525,0.26741535051048176,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.065,31.35,0.25650043824474783,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.075,48.525,0.24558552597901384,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.085,75.475,0.23467061371327988,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.095,101.95,0.22375570144754597,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.105,139.625,0.212840789181812,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.115,166.15,0.2019258769160781,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.125,172.8,0.19101096465034412,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.135,158.625,0.18009605238461018,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.145,135.8,0.16918114011887622,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.155,108.45,0.1582662278531423,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.165,86.95,0.1473513155874083,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.175,66.625,0.1364364033216744,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.185,56.55,0.1255214910559404,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.195,51.55,0.11460657879020644,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.205,47.8,0.10369166652447252,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.215,49.65,0.09277675425873858,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.225,58.85,0.08186184199300461,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.3,145.0,0.235,67.525,0.07094692972727068,-0.8191520442889917,0.11022821178303141,0.32403775984081606
2,4,0.328,134.5,0.06,0.8320000000000001,0.2990334559380282,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.065,17.7025,0.2934544735511247,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.07,22.21,0.2878754911642212,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.079,41.05,0.2778333228677949,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.084,46.25,0.27225434048089137,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.088,54.775,0.2677911545713686,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.093,62.55,0.262212172184465,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.097,76.25,0.2577489862749422,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.101,89.625,0.25328580036541937,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.107,108.25,0.24659102150113527,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.111,114.2,0.24212783559161247,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.114,127.15,0.23878044615947025,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.119,154.625,0.23320146377256679,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.123,160.625,0.22873827786304396,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.127,157.75,0.2242750919535212,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.132,165.75,0.21869610956661767,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.135,174.55,0.21534872013447554,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.139,161.275,0.21088553422495274,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.143,160.3,0.20642234831542994,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.147,154.95,0.20195916240590717,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.15,138.925,0.198611772973765,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.159,124.425,0.1885696046773387,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.162,127.65,0.1852222152451966,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.165,108.5,0.18187482581305447,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.172,95.825,0.17406425047138957,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.175,96.45,0.1707168610392475,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.177,92.6,0.16848526808448608,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.19,66.65,0.15397991387853693,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.192,70.15,0.15174832092377552,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.195,67.4,0.14840093149163341,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.207,61.975,0.135011373763065,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.209,53.95,0.1327797808083036,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.211,74.425,0.1305481878535422,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.221,81.8,0.11939022307973515,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.223,83.15,0.11715863012497377,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.225,86.975,0.11492703717021235,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.235,100.475,0.10376907239640534,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.236,119.95,0.10265327591902462,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.328,134.5,0.238,118.65,0.10042168296426324,-0.7009092642998509,0.12220000235228647,0.3342743901721864
2,4,0.35,34.0,0.025,6852.5,0.038893952243728006,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.035,22745.0,0.0376972152516133,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.045,19290.0,0.036500478259498564,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.055,14342.5,0.035303741267383865,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.065,9960.0,0.03410700427526917,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.075,6765.0,0.03291026728315446,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.085,4507.5,0.03171353029103977,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.095,3392.5,0.030516793298925045,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.105,2510.0,0.029320056306810345,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.115,2062.5,0.028123319314695625,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.125,1389.25,0.02692658232258091,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.135,1262.75,0.0257298453304662,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.145,1519.75,0.0245331083383515,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.155,1351.25,0.023336371346236787,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.165,1473.5,0.022139634354122095,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.175,1509.5,0.020942897362007388,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.185,1353.0,0.019746160369892664,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,34.0,0.195,1549.75,0.018549423377777957,0.8290375725550417,0.02095532702249272,0.33871846835505687
2,4,0.35,60.0,0.03,155.175,0.11199999999999993,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.04,1263.5,0.10849999999999996,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.05,2084.5,0.10499999999999994,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.06,2300.0,0.10149999999999995,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.07,2369.75,0.09799999999999995,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.08,2103.0,0.09449999999999995,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.09,1619.75,0.09099999999999998,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.1,1247.0,0.08749999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.11,968.0,0.08399999999999998,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.12,741.75,0.08049999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.13,570.75,0.07699999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.14,455.25,0.07349999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.15,368.0,0.06999999999999998,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.16,333.5,0.06649999999999996,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.17,295.75,0.06299999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.18,268.75,0.05949999999999998,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.19,282.5,0.05599999999999999,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.2,301.75,0.05249999999999996,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.21,345.75,0.04899999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.22,381.75,0.04549999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.23,402.5,0.04199999999999997,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,60.0,0.24,479.25,0.038499999999999965,0.5000000000000001,0.05495392842082594,0.339884134688714
2,4,0.35,75.0,0.035,21.55,0.16343040055489413,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.045,298.0,0.15824213387061178,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.055,517.75,0.1530538671863294,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.065,686.25,0.14786560050204708,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.075,831.5,0.14267733381776473,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.085,917.25,0.13748906713348238,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.095,889.5,0.13230080044920003,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.105,771.0,0.12711253376491766,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.115,620.5,0.12192426708063529,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.125,502.75,0.11673600039635296,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.135,393.5,0.1115477337120706,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.145,291.0,0.10635946702778824,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.155,248.9,0.1011712003435059,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.165,200.025,0.09598293365922353,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.175,165.3,0.0907946669749412,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.185,139.8,0.08560640029065883,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.195,160.025,0.08041813360637645,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.205,160.975,0.07522986692209413,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.215,177.975,0.07004160023781178,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.225,194.725,0.0648533335535294,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.235,229.9,0.059665066869247066,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.245,257.5,0.0544768001849647,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.255,279.75,0.04928853350068235,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,75.0,0.265,335.75,0.04410026681639999,0.2588190451025208,0.07572637949505212,0.3405963330112589
2,4,0.35,90.0,0.045,3.535,0.21349999999999997,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.055,104.2,0.20649999999999996,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.065,176.625,0.19949999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.075,259.75,0.19249999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.085,332.75,0.18549999999999997,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.095,408.25,0.1785,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.105,432.75,0.17149999999999999,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.115,418.75,0.16449999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.125,375.5,0.15749999999999997,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.135,320.75,0.15049999999999997,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.145,259.25,0.1435,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.155,207.15,0.13649999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.165,166.025,0.12949999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.175,136.15,0.12249999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.185,104.7,0.11549999999999996,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.195,103.325,0.10849999999999996,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.205,100.325,0.10149999999999999,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.215,110.525,0.0945,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.225,113.825,0.08749999999999997,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.235,130.925,0.08049999999999999,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.245,154.225,0.07349999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.255,177.125,0.06649999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.265,191.125,0.05949999999999997,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.275,240.95,0.05249999999999998,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,90.0,0.285,271.0,0.045499999999999985,6.123233995736766e-17,0.0949929046116147,0.3412568995866839
2,4,0.35,145.0,0.07,2.1055,0.3565538006806423,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.08,8.895,0.34381973637061936,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.09,14.1925,0.33108567206059647,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.1,24.135,0.3183516077505735,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.11,36.325,0.3056175434405506,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.12,54.1,0.2928834791305276,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.13,81.175,0.28014941482050465,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.14,100.6,0.2674153505104817,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.15,109.875,0.25468128620045877,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.16,114.1,0.24194722189043583,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.17,102.325,0.2292131575804129,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.18,84.425,0.21647909327039,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.19,71.725,0.20374502896036703,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.2,59.25,0.19101096465034406,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.21,51.4,0.17827690034032115,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.22,45.3,0.16554283603029818,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.23,40.0,0.15280877172027524,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.24,43.9,0.14007470741025235,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.25,49.3,0.12734064310022938,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.26,53.5,0.1146065787902064,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.27,68.8,0.10187251448018349,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.35,145.0,0.28,75.8,0.08913845017016055,-0.8191520442889917,0.14137531693993266,0.3428471537236548
2,4,0.364,60.0,0.027,169.725,0.12266799999999997,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.033,54.025,0.12048399999999995,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.039,914.75,0.1183,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.041,1247.5,0.11757199999999998,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.047,1739.5,0.11538799999999996,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.052,1864.5,0.11356799999999996,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.055,2058.75,0.11247599999999996,0.5000000000000001,0.05906720044223721,0.34221908574587406
2,4,0.364,60.0,0.061,2149.0,0.11029199999999999,0.5000000000000001,0.05906720044223721,0.34221908574587406
