Z,A,E,Theta,omega,E_omega,cos_Theta,E_ela,E_inela
20,40,0.48,60.0,0.2375,0.1164,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2425,0.11399999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2475,0.11159999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2525,0.10919999999999998,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2575,0.10679999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2625,0.10439999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2675,0.102,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2725,0.09959999999999992,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2775,0.09719999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2825,0.09480000000000001,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2875,0.09240000000000001,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2925,0.08999999999999998,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2975,0.08759999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3025,0.08520000000000001,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3075,0.0828,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3125,0.0804,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3175,0.078,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3225,0.07559999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3275,0.07319999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3325,0.07079999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3375,0.06839999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3425,0.06599999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3475,0.06359999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3525,0.061200000000000004,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3575,0.05879999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3625,0.05639999999999998,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3675,0.05399999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3725,0.05159999999999998,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3775,0.049199999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.3825,0.04679999999999998,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,140.0,0.0525,0.7247846394560284,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0575,0.7163076261290574,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0625,0.7078306128020864,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0675,0.6993535994751151,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0725,0.6908765861481441,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0775,0.682399572821173,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0825,0.6739225594942019,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0875,0.6654455461672307,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0925,0.6569685328402597,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.0975,0.6484915195132885,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1025,0.6400145061863175,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1075,0.6315374928593463,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1125,0.6230604795323753,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1175,0.6145834662054043,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1225,0.6061064528784331,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1275,0.5976294395514622,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1325,0.5891524262244908,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1375,0.5806754128975199,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1425,0.5721983995705489,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1475,0.5637213862435777,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1525,0.5552443729166067,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1575,0.5467673595896355,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1625,0.5382903462626645,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1675,0.5298133329356933,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1725,0.5213363196087222,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1775,0.5128593062817512,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1825,0.5043822929547801,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1875,0.49590527962780895,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1925,0.4874282663008378,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.1975,0.47895125297386676,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2025,0.4704742396468956,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2075,0.46199722631992457,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2125,0.4535202129929535,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2175,0.4450431996659824,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2225,0.43656618633901123,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2275,0.42808917301204014,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2325,0.41961215968506904,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2375,0.41113514635809806,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2425,0.4026581330311269,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2475,0.3941811197041558,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2525,0.3857041063771847,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2575,0.3772270930502136,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2625,0.36875007972324253,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2675,0.36027306639627144,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2725,0.3517960530693003,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2775,0.34331903974232925,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2825,0.33484202641535826,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2875,0.32636501308838717,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2925,0.317887999761416,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.2975,0.30941098643444487,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3025,0.30093397310747383,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3075,0.2924569597805027,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3125,0.28397994645353164,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3175,0.27550293312656055,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3225,0.2670259197995894,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3275,0.2585489064726183,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3325,0.25007189314564715,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3375,0.24159487981867608,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3425,0.23311786649170502,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3475,0.224640853164734,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3525,0.2161638398377629,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3575,0.20768682651079182,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3625,0.1992098131838207,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3675,0.1907327998568496,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3725,0.18225578652987848,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3775,0.1737787732029074,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3825,0.1653017598759363,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3875,0.15682474654896514,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3925,0.14834773322199413,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.48,140.0,0.3975,0.13987071989502298,-0.7660444431189779,0.22766360778616573,0.40535048397007406
20,40,0.5,60.0,0.036,0.23199999999999998,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.0459,0.22704999999999992,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.0557,0.2221499999999999,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.0658,0.2171,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.0757,0.21214999999999998,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.0856,0.20719999999999994,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.0955,0.20224999999999993,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1053,0.19734999999999994,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1143,0.19284999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1251,0.18744999999999998,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.135,0.18249999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1448,0.1776,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1547,0.17265,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1646,0.1677,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1745,0.16275,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1843,0.15785,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.1942,0.15289999999999992,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2041,0.14794999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2141,0.14294999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2238,0.13809999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2337,0.13314999999999996,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2436,0.12819999999999995,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2534,0.12329999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2633,0.11834999999999997,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2732,0.1134,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.2831,0.10844999999999999,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.5,60.0,0.293,0.1035,0.5000000000000001,0.1050799868860176,0.3720459157510697
20,40,0.545,45.5,0.0046,0.17617521059387312,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.0216,0.1706330592613493,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.0464,0.16254803849390284,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.0861,0.14960548508795024,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.1238,0.13731494948582407,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.1596,0.12564383079733285,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.1961,0.11374450587750243,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.2383,0.09998693021676694,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.2782,0.08697917503043176,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.545,45.5,0.3161,0.07462343764792291,0.7009092642998509,0.08057272295241599,0.36860285073605525
20,40,0.56,60.0,0.0125,0.3066,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0175,0.30379999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0225,0.301,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0275,0.2981999999999999,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0325,0.2954000000000001,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0375,0.29259999999999997,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0425,0.2898,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0475,0.287,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0525,0.2841999999999999,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0575,0.28139999999999993,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0625,0.2786,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0675,0.27580000000000005,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0725,0.27299999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0775,0.2702,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0825,0.26739999999999997,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0875,0.26459999999999995,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0925,0.26180000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.0975,0.25899999999999995,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1025,0.25620000000000004,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1075,0.25339999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1125,0.25060000000000004,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1175,0.24779999999999994,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1225,0.245,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1275,0.24219999999999994,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1325,0.23939999999999995,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1375,0.23659999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1425,0.23379999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1475,0.231,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1525,0.2282,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1575,0.22539999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1625,0.2226,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1675,0.2198,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1725,0.217,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1775,0.21419999999999995,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1825,0.21139999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1875,0.2086,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1925,0.20579999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.1975,0.20299999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2025,0.2002,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2075,0.19739999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2125,0.1946,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2175,0.19179999999999997,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2225,0.189,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2275,0.1862,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2325,0.18339999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2375,0.18059999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2425,0.1778,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2475,0.17500000000000004,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2525,0.17220000000000002,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2575,0.1694,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2625,0.1666,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2675,0.16380000000000006,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2725,0.16100000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2775,0.1582,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2825,0.15540000000000004,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2875,0.15259999999999999,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2925,0.14980000000000004,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.2975,0.14699999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3025,0.14420000000000005,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3075,0.14139999999999997,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3125,0.13859999999999997,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3175,0.13579999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3225,0.133,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3275,0.13019999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3325,0.12739999999999996,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3375,0.12460000000000002,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3425,0.12179999999999995,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3475,0.119,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3525,0.1162,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3575,0.11340000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3625,0.11059999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3675,0.1078,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3725,0.10499999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3775,0.10220000000000001,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3825,0.09940000000000002,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3875,0.09659999999999999,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3925,0.0938,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.3975,0.09100000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4025,0.0882,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4075,0.0854,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4125,0.08260000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4175,0.07979999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4225,0.07700000000000001,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4275,0.07420000000000002,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4325,0.07140000000000005,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4375,0.0686,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4425,0.06580000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4475,0.06300000000000003,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4525,0.060200000000000004,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4575,0.05739999999999995,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.56,60.0,0.4625,0.05459999999999998,0.5000000000000001,0.1285699057864657,0.3889687840796346
20,40,0.628,45.5,0.0099,0.2321941875727452,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.0602,0.21329859198156415,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.1085,0.19515431231846173,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.1546,0.17783648017624595,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.1982,0.1614577929441287,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.2347,0.14774627725669107,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.284,0.12922633962954921,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.3307,0.11168311270890989,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.3752,0.09496633330915707,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.628,45.5,0.4175,0.07907600143029103,0.7009092642998509,0.10462720171793372,0.3863151090735681
20,40,0.6809999999999999,45.5,0.0184,0.2699177842488395,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.0533,0.2557008650362157,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.0965,0.238102844692796,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.1401,0.22034187971656685,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.184,0.2024587062657307,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.2227,0.1866938130414172,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.2571,0.1726805746198053,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.2915,0.1586673361981934,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.3261,0.14457262546017674,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.3553,0.13267766726508748,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.3846,0.12074197291179589,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.4115,0.10978394635536096,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.4365,0.0995999068047709,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.4581,0.0908008966330611,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.6809999999999999,45.5,0.4788,0.0823685118851725,0.7009092642998509,0.12132650138494852,0.39910864900886545
20,40,0.7390000000000001,45.5,0.0664,0.2973269378135782,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.1114,0.27743441298216137,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.1548,0.25824917792252816,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.1986,0.23888712041994897,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.2424,0.21952506291736984,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.281,0.20246169717308782,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.3154,0.18725496707973804,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.3499,0.1720040313756518,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.3845,0.156708890060829,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.4136,0.14384505733651262,0.7009092642998509,0.14073755436091573,0.4143677392404969
